NAME	DESCRIPTION	SK_MEL_301T	SK_MEL_311AT	SK_MEL_321AT	SK_MEL_337T	SK_MEL_351T	SK_MEL_363T	SK_MEL_381T	SK_MEL_389	SK_MEL_394T	SK_MEL_398T	SK_MEL_430T	SK_MEL_445T	SK_MEL_455T	SK_MEL_539T	SK_MEL_499	SK_MEL_526T	SK_MEL_540	SK_MEL_551AT	SK_MEL_560_2T	SK_MEL_566_1	SK_MEL_574	SK_MEL_581_1T	SK_MEL_598_1T	SK_MEL_641_1
PDDC1	PDDC1	27.4056	10.1148	26.7789	11.1507	9.31955	13.4638	11.8168	5.79412	10.6296	10.7899	11.9983	17.6865	42.0944	15.4196	16.9263	8.66731	16.214	7.99023	14.7029	36.6182	9.87372	8.12563	7.71814	19.9708
PDE10A	PDE10A	0.470751	0.601248	0.103324	1.47441	0.199228	0.447807	0.758526	0.233295	1.05547	1.18793	0.420253	1.44306	0.170824	0.204054	0.504841	0.697507	1.70894	1.07549	1.3001	2.92748	0.957735	0.675589	1.58662	0.212218
PDE12	PDE12	5.43178	2.98799	11.1543	6.00907	4.59968	4.69187	8.10475	6.07057	3.12389	5.74459	4.17902	7.71513	9.24307	4.50994	5.15148	6.06878	4.78903	9.44905	4.94599	7.92926	5.14164	5.24428	6.71357	10.0973
PDE1B	PDE1B	0.316046	1.00527	0.389797	2.79041	5.09754	1.19324	1.48174	0.844159	3.18561	5.18209	4.52153	1.64587	0.788854	0.478788	0.765568	0.312063	0.136225	1.34054	0.466301	0.446473	0.321866	0.564902	1.1866	0.929288
PDE3A	PDE3A	0.339178	0.736876	0.0933572	5.21226	0.668754	0.558306	0.552979	1.55485	3.40923	0.530987	0.753028	0.73276	0.522568	4.28483	3.74915	4.80915	3.08947	0.135414	0.977046	0.352225	0.441824	1.13048	0.241057	6.51656
PDE3B	PDE3B	2.52865	9.25571	1.11455	7.08878	9.01556	2.64553	21.4464	19.2286	4.74492	2.6182	9.4727	2.91775	2.69342	8.49713	6.12407	12.1564	3.38516	3.30387	7.1543	5.06125	20.1942	4.37127	5.53039	22.8721
PDE4A	PDE4A	0.456546	3.15281	11.4567	3.28179	3.43644	3.25208	2.76413	3.19363	4.8277	5.30239	4.37521	4.14824	1.98801	2.79122	3.75412	4.5266	0.523577	6.10126	0.741384	0.526587	1.42959	2.32881	8.07405	1.01112
PDE4D	PDE4D	4.74226	1.64661	5.00696	6.14196	3.75072	1.3319	3.08314	3.08829	1.57559	0.641367	1.69905	4.5711	1.60305	3.14411	3.80563	4.41867	5.20414	2.30679	12.4298	2.00463	5.06567	2.57367	3.92197	5.23362
PDE4DIP	PDE4DIP	15.3351	17.4842	46.2207	64.0829	43.2674	22.0358	47.3796	20.8047	35.5445	17.9027	20.4566	26.5021	16.8351	9.76718	19.376	43.9846	9.54172	48.102	58.6384	12.0691	32.2619	25.7719	70.4739	112.724
PDE5A	PDE5A	2.7294	2.83016	0.792911	8.4704	0.974232	0.979772	1.98596	2.76431	3.257	2.6057	2.99386	4.4739	2.203	1.80526	5.89364	1.60848	2.27238	0.589463	2.43032	3.12605	2.40397	1.17101	1.0704	1.83805
PDE6D	PDE6D	14.7275	17.4664	10.5973	14.0058	22.1042	33.5269	15.7428	22.4034	12.0772	17.2413	16.4651	20.0993	15.5327	11.4105	16.3419	24.3117	22.0072	19.2298	14.1599	41.6492	15.7832	15.7237	17.6868	36.4488
PDE7A	PDE7A	15.414	5.10533	3.4517	11.0957	8.21379	11.7028	5.67256	3.90565	20.1731	6.04353	39.0326	6.8936	5.44989	5.11686	10.8699	2.12917	3.35285	10.647	1.90769	5.50564	3.33193	4.22976	5.60871	14.0239
PDE8A	PDE8A	5.02929	6.62249	7.80875	18.7718	6.27494	6.07608	6.12841	9.7374	7.30827	10.9264	10.1381	14.0152	11.9715	10.0495	12.7237	9.45688	6.1965	8.47938	5.69265	17.1752	8.53681	4.33606	7.82255	7.76001
PDE9A	PDE9A	1.3322	2.94842	0.363595	7.02906	2.7361	0.405409	3.12558	1.23104	5.84271	1.36836	4.16724	1.99536	0.410302	0.324922	1.66546	1.06757	0.286706	2.13129	4.52043	0.464824	1.21052	2.55318	5.45875	9.52063
PDF	PDF	17.055	6.38545	6.24282	2.73717	9.66807	3.55827	13.7251	5.8365	3.9869	4.53015	4.18183	6.5596	10.4665	5.06027	5.71245	11.1636	3.51919	6.33795	13.3394	8.5316	1.8595	8.48326	7.05605	3.22608
PDGFA	PDGFA	14.0768	10.3336	0.960517	21.027	8.98184	1.76946	6.31408	22.9649	6.79735	138.648	2.39779	7.60115	15.3746	4.15166	23.2096	14.0543	44.767	48.9659	1.25906	3.43475	1.05061	23.6575	17.7546	2.79227
PDGFB	PDGFB	2.32296	4.24152	1.4683	7.70855	4.8419	5.66958	3.00604	2.3041	7.3465	5.27622	3.86315	13.8979	3.60871	3.43157	4.6039	6.58052	6.9305	12.2535	2.27796	1.53299	2.65671	7.52531	3.46762	1.59893
PDGFC	PDGFC	37.2482	3.35344	30.5861	9.05542	3.83002	3.58622	0.554055	6.80122	6.86735	3.97916	2.31778	7.00698	1.94407	10.166	4.82005	9.50382	0.808001	3.29149	0.686905	1.09607	1.61901	1.74973	1.33256	1.31624
PDGFD	PDGFD	1.01794	9.97601	0.578383	15.6165	5.60559	2.12621	2.97988	6.17675	7.07015	4.08546	2.33383	33.3223	7.97482	6.94933	4.48704	0.749862	5.90475	1.54146	13.9126	1.00388	21.6347	14.2071	1.96735	4.74936
PDGFRB	PDGFRB	22.3628	19.3473	15.8141	64.7227	10.5532	11.8809	14.4741	21.101	54.8029	28.7963	18.6284	19.8925	8.9488	7.17536	10.4835	21.9246	3.91783	7.83765	6.59941	11.5084	8.28472	3.43806	7.20429	12.5474
PDGFRL	PDGFRL	10.1346	2.8502	6.40592	29.3677	1.18753	1.60992	2.57262	4.38169	15.0678	8.06285	5.59885	1.12539	1.44236	0.792413	1.2534	2.35614	2.16285	2.68948	0.341957	2.06097	1.22167	4.68699	1.15729	1.44501
PDHA1	PDHA1	141.772	111.103	113.83	66.7027	41.5348	84.0646	100.292	86.8705	50.0996	46.3725	64.7141	74.3822	95.7251	76.8453	87.0196	100.393	57.3731	74.6784	49.3901	118.61	52.2746	57.3328	357.368	186.26
PDHB	PDHB	75.0661	26.134	54.7922	32.3741	53.5663	34.1106	60.7354	51.9584	30.0059	34.4439	34.1745	49.5769	42.5749	29.7217	38.2777	59.9732	39.0801	43.3457	26.279	64.0623	44.1565	35.2554	42.3384	44.3775
PDHX	PDHX	15.7204	10.5357	20.2188	10.0244	17.2522	12.1365	12.6104	14.9157	6.71921	8.95002	7.79155	23.143	19.1887	209.842	20.0552	14.8079	14.0169	15.7224	8.38197	26.6139	14.2318	10.8733	25.637	26.1306
PDIA3	PDIA3	235.998	549.712	374.531	194.13	289.831	181.917	267.881	216.035	166.25	284.759	148.547	234.273	206.756	296.722	432.005	413.666	255.405	356.563	329.477	249.819	279.698	398.124	768.782	273.347
PDIA3P1	PDIA3P1	49.3935	95.3441	62.6402	33.9421	45.4849	38.0014	44.0995	39.4609	26.6538	49.1507	26.4684	39.3147	34.9801	50.057	75.3708	72.7256	47.6126	62.7813	53.9385	47.4764	51.3817	68.5739	133.128	51.3404
PDIA3P2	PDIA3P2	55.0434	100.103	77.3802	50.0135	46.956	40.44	50.9371	22.6721	25.9379	60.1856	29.0864	52.2896	43.5414	91.9742	36.539	87.9782	19.9717	77.5525	69.7478	20.2529	24.8306	67.403	123.597	32.631
PDIA4	PDIA4	132.812	107.216	108.77	37.9923	75.0177	67.0253	114.008	35.2419	35.3192	136.759	39.7314	65.0182	50.9723	90.197	77.6002	150.025	69.9394	107.537	68.4872	40.2441	35.7679	125	136.405	136.905
PDIA5	PDIA5	9.30648	16.743	27.4418	14.0946	19.2791	10.0573	26.3378	10.5837	13.6484	29.0856	9.15218	14.3163	13.8559	14.4942	10.2546	27.7875	7.59141	15.0726	4.06616	9.29568	11.39	17.3528	20.0258	15.6219
PDIA6	PDIA6	183.46	169.748	187.442	96.2426	142.783	102.234	276.911	147.343	65.3492	190.885	58.1528	146.795	116.662	123.25	156.815	193.236	121.284	155.895	74.2586	152.135	114.226	165.382	207.628	155.205
PDIK1L	PDIK1L	5.15667	3.5122	2.79001	4.18803	3.2886	4.09358	3.81533	4.02579	2.67581	3.68628	2.96142	3.09657	2.57459	3.70868	4.06155	2.12585	3.49739	3.6792	2.57751	2.16133	2.42403	2.61054	2.74427	5.51131
PDK1	PDK1	13.6207	2.60223	12.41	4.08645	12.6411	3.31449	7.197	5.41611	4.37145	4.32865	5.68439	16.6817	5.39463	6.47825	7.52407	5.182	4.80656	6.4223	1.73786	3.62005	1.34348	7.82277	4.71782	12.0388
PDK2	PDK2	20.7648	20.5365	17.9833	10.0183	9.00591	8.24833	13.648	10.9652	11.5397	17.2183	16.6115	25.8983	21.9524	13.3369	12.7328	8.73641	15.6165	13.0074	6.56431	8.56499	13.7319	10.2523	16.2644	18.1122
PDK3	PDK3	3.43772	5.03535	12.7324	6.23527	6.40686	6.16077	7.02499	8.74857	4.26338	3.50425	4.74501	2.56613	4.70963	6.58745	7.85457	8.97733	2.6366	12.7402	1.78905	1.57894	1.36229	4.48873	138.296	13.4567
PDK4	PDK4	3.83586	15.1496	2.55091	15.2294	4.09055	4.48508	26.2737	2.73104	24.8315	18.3679	13.802	85.5338	3.1764	5.4876	7.77739	1.62176	0.834686	3.80011	4.94352	1.00522	5.11696	0.491787	0.395557	7.86777
PDLIM1	PDLIM1	5.01306	26.8606	7.78819	50.9535	38.6041	12.8218	27.4916	70.6071	79.7415	44.4851	100.558	56.6886	27.9048	30.4569	96.4578	28.3995	30.6186	27.8738	2.79897	4.73016	10.6486	6.14004	17.3587	11.0566
PDLIM2	PDLIM2	15.1445	12.8233	17.1791	27.6333	14.74	12.1129	11.2082	28.1392	41.1165	35.2484	49.7163	10.2516	17.6341	27.1966	16.5338	27.8578	32.6141	22.0574	3.98778	32.6969	2.64056	19.6707	38.0041	6.97134
PDLIM3	PDLIM3	33.6972	14.1954	11.8552	12.6672	5.40858	11.5465	20.6095	32.4537	15.9999	8.69554	9.5095	7.7693	11.6871	1.10629	10.6051	69.8563	6.69209	26.6773	5.65685	1.90723	7.54119	1.67467	2.97675	8.77752
PDLIM4	PDLIM4	33.0869	131.064	2.09149	25.3262	9.14469	1.38172	22.1465	7.57786	15.5336	39.3151	9.13199	16.4013	38.9891	0.920299	16.8833	10.826	0.571936	27.0196	26.3908	0.392052	4.70725	0.80901	31.5832	28.0816
PDLIM5	PDLIM5	6.26465	13.307	24.7336	22.4237	10.9146	21.4818	13.5663	24.7456	14.4818	9.24592	9.85933	26.3706	7.8738	16.1952	25.784	24.1615	10.8232	12.8624	7.64461	24.6825	7.59288	11.5435	8.43824	8.85991
PDLIM7	PDLIM7	83.4418	25.8948	74.703	33.3604	27.2834	20.5079	21.5915	17.2949	47.1794	30.6973	21.1169	22.4337	54.4773	11.2746	23.7014	26.9677	10.1022	18.2284	41.3439	26.5107	13.1563	16.4397	17.604	26.2813
PDP1	PDP1	8.68124	5.38124	14.591	39.8015	5.59375	15.549	6.66209	11.4236	4.82022	13.1353	4.77296	20.5067	22.97	11.6033	20.675	20.8733	6.59134	26.1323	28.0106	8.56799	7.82624	14.7923	13.369	10.1299
PDP2	PDP2	1.56677	1.84035	1.97257	2.0342	1.1039	2.4707	3.1202	2.31889	0.948453	2.2129	1.15825	2.17617	5.14442	3.34692	1.45308	2.83994	2.368	2.70269	2.17311	4.52693	1.24138	1.48288	3.61982	2.97215
PDPK1	PDPK1	10.6619	7.8761	8.2276	9.11936	8.64496	9.82764	9.16926	10.7754	6.15315	12.0946	11.677	10.0098	16.8108	13.631	10.1627	14.7526	13.1556	12.1518	7.98356	14.1363	7.76538	9.19798	11.6079	12.5187
PDPK2	PDPK2	1.2941	1.50843	1.82926	1.99953	1.30761	1.76981	2.25708	2.67944	1.3135	2.69428	1.80291	2.85903	4.32975	4.31567	2.06561	2.95669	1.70887	2.80071	1.63663	2.83431	1.0121	2.02875	2.80405	3.10978
PDPN	PDPN	0.428495	2.47063	4.43734	11.0607	2.23804	3.16991	13.4703	5.61407	14.8343	4.23796	4.1031	3.44748	1.74964	1.05821	9.61822	16.0018	0.372862	4.98621	0.459477	2.49915	1.4561	3.16684	2.21696	8.05982
PDPR	PDPR	7.99016	3.29068	5.61973	9.0511	4.27803	6.67249	7.87562	5.7741	3.34163	5.46273	3.72933	7.09481	8.08332	9.10651	3.75495	4.16083	6.57739	3.30292	3.74889	9.04693	3.45039	4.31006	6.61373	7.01677
PDRG1	PDRG1	44.6819	11.1936	19.3905	11.6296	14.6199	17.3737	15.3659	8.87254	12.3758	12.1502	12.5816	8.88329	31.4851	19.3833	14.2508	15.738	23.4063	14.7168	19.6391	11.9619	13.7332	14.2644	14.9845	17.4128
PDS5A	PDS5A	17.2616	16.2148	34.4065	28.697	8.91253	16.136	15.4996	16.666	11.9829	11.6722	16.9329	11.6828	18.2781	14.6582	15.71	17.8274	12.8996	14.0325	13.3514	30.2674	11.491	10.9419	11.3491	26.3321
PDS5B	PDS5B	41.1662	10.2082	6.9162	10.1413	7.23893	8.39697	10.9691	10.1136	6.65472	9.49162	9.35316	15.2899	15.3805	10.9357	10.8407	10.6554	9.71496	12.4606	9.10432	11.4889	10.0748	6.9472	5.98168	23.8823
PDSS1	PDSS1	5.54251	4.42219	4.74314	5.28517	3.56305	3.35027	3.86513	3.25535	3.10593	1.27442	3.02688	2.47139	8.51914	2.55715	8.5457	2.70242	2.7576	5.10616	3.82664	5.92912	5.80843	3.3834	2.68299	7.29308
PDSS2	PDSS2	6.64425	10.1744	8.24949	6.47342	6.79092	4.72635	10.8548	5.60387	5.60556	5.17825	5.72002	13.8401	3.63679	8.46561	6.39547	3.77393	5.55192	6.58843	4.26779	11.5217	6.36442	6.0136	4.63023	17.1628
PDXDC1	PDXDC1	21.7802	27.489	15.362	34.5346	42.3464	40.1764	36.7961	34.3037	19.2047	27.2851	15.756	24.2994	16.5036	37.7012	45.6739	37.092	23.7247	24.2997	36.225	63.6177	19.826	25.1932	43.0722	37.0459
PDXDC2P	PDXDC2P	3.41769	2.057225	1.38107	3.74887	3.101965	3.79138	2.83745	2.4095	1.9863085	2.730965	2.6789955	2.17078	1.751583	3.554175	4.317445	2.85838	1.915825	2.047515	3.065135	4.966555	1.5772585	2.299325	3.74451	2.94791
PDXK	PDXK	33.1783	35.204	51.9407	36.3072	51.552	30.0954	28.9374	23.3531	47.6688	22.9607	22.3455	44.4704	22.6462	22.4644	43.5542	41.1416	5.8567	60.9446	66.8628	32.679	11.5875	33.117	80.0041	26.2295
PDXP	PDXP	35.8532	20.2157	22.9344	7.12907	9.4569	15.577	16.5899	2.87291	5.07651	4.76635	5.24531	13.8034	21.2131	20.2857	7.07145	9.68383	14.0698	4.7534	98.1652	15.854	32.772	44.1231	9.70014	26.5968
PDZD11	PDZD11	23.5613	47.6804	55.9044	28.5752	22.758	28.1907	22.2711	38.9106	20.0241	23.0843	17.5897	23.3989	47.7845	26.7083	24.8083	44.5768	31.0221	29.5183	76.0542	33.9401	33.7869	38.2754	52.0194	30.5528
PDZD7	PDZD7	0.292764	0.48711	0.753815	0.248945	0.318945	0.846596	2.06592	0.379051	0.652051	0.316294	0.306655	0.825457	0.656164	1.0842	1.44976	0.579065	0.841631	1.27298	1.32536	1.03047	0.180107	0.914728	1.36202	0.105387
PDZD8	PDZD8	3.03024	2.35296	18.0333	3.42538	2.0752	4.55873	5.9427	5.55904	2.07268	3.78046	2.05456	6.89664	9.3177	7.65651	5.66403	3.72661	5.31681	2.6257	5.69461	11.8777	4.08624	2.23186	3.46743	8.89983
PDZRN3	PDZRN3	27.6787	12.6045	0.875925	15.2947	1.90479	4.44481	4.18312	7.20148	11.0094	1.85685	2.48417	11.4006	3.32148	0.76469	2.93082	16.0265	4.99536	0.424898	21.3908	17.2384	9.81231	1.37931	1.71984	42.957
PEA15	PEA15	69.571	109.764	82.2856	114.32	71.1659	110.017	60.8528	97.742	105.744	87.6909	70.7426	85.6176	85.7573	81.4881	68.1083	208.987	165.736	137.808	52.2221	79.8502	41.1671	125.191	91.7854	82.4264
PEAK1	PEAK1	2.50544	6.37802	9.49844	18.8885	4.85498	4.45585	4.37456	7.1122	7.01906	57.9454	4.56088	10.5157	7.21871	8.37243	7.69268	10.3082	3.74623	5.65225	8.96265	6.55147	3.888	5.07396	6.25616	7.69181
PEBP1	PEBP1	242.297	134.725	135.374	128.148	224.313	212.717	148.478	201.097	118.856	134.565	101.484	629.143	153.596	124.931	165.73	157.57	162.491	104.391	318.345	127.596	171.897	181.78	138.143	145.3
PEBP1P2	PEBP1P2	1.05584	0.695429	0.723747	0.593885	0.787259	1.03619	0.789272	1.3605	0.699772	0.954235	0.606011	2.64141	0.592813	0.605249	0.916076	0.528224	1.25363	0.736557	1.53878	0.941622	1.22874	0.57822	0.507696	0.901263
PECR	PECR	3.12978	1.74194	4.01342	4.46086	7.79427	5.85647	4.5021	7.5913	2.97882	4.83418	5.50939	7.09672	10.1758	4.10942	10.7951	10.0322	3.71333	3.12138	1.04478	0.418016	3.86619	5.89777	6.4315	1.65022
PEF1	PEF1	34.278	32.6709	45.6955	26.7745	36.7358	49.3389	37.1957	39.5768	36.4835	41.9893	36.3825	38.5942	43.1721	32.667	36.608	42.3758	36.7494	36.6306	31.7783	16.2412	31.7961	28.7149	33.244	25.2917
PEG10	PEG10	541.688	16.1614	11.5087	23.4007	1.94158	35.8722	93.3175	76.6712	6.83815	20.8671	4.29613	100.862	81.057	49.9802	105.496	144.393	134.203	12.6213	11.2121	68.4391	14.7973	0.518967	13.6943	1.78706
PELI1	PELI1	9.81954	6.76979	2.85408	10.8796	5.26275	4.14363	9.39078	12.674	6.243	13.7428	11.6981	20.105	12.8183	3.64525	19.3654	6.59864	4.51841	5.19001	3.8689	11.3316	4.02588	4.32505	4.95064	6.87837
PELI2	PELI2	5.91289	1.33501	0.204358	2.89785	3.85416	3.14895	3.26111	9.0593	2.95762	1.38327	2.16188	3.39418	2.23545	4.54205	5.552	4.81014	1.59635	1.39704	5.54677	2.63759	3.0478	1.09211	0.838117	3.03273
PELI3	PELI3	4.74884	2.1895	7.24656	13.7448	2.49601	4.79555	5.83509	2.81414	2.77833	2.66291	2.43956	1.94817	2.65566	5.91905	2.34406	5.10439	3.76874	3.64624	2.24653	4.86831	0.916532	3.52113	7.05092	1.50802
PELO	PELO	7.61887	9.71539	3.44214	5.75325	6.13333	6.6943	5.14691	6.74683	9.43701	8.16057	4.9269	23.4527	8.32468	6.86057	7.46818	6.6104	7.22604	6.02742	9.74155	12.8132	6.71497	3.60324	10.0684	8.56436
PELP1	PELP1	40.6008	12.3223	13.9527	11.2092	14.7169	12.9683	29.6113	12.1393	15.7744	20.3624	23.1307	15.3616	15.9193	23.9355	11.2709	21.3181	21.3728	16.5486	18.321	19.1361	10.2286	15.5294	20.4231	36.9459
PEMT	PEMT	29.3211	20.2212	23.9024	16.0298	12.9607	11.9808	66.3726	20.4544	12.9624	22.3079	9.49292	16.8038	15.3058	24.7564	15.6818	22.4179	31.1952	19.5757	19.3588	35.9502	19.684	14.9332	26.9659	19.9072
PEPD	PEPD	34.3679	54.9847	34.217	36.1704	77.8432	50.9041	139.657	47.7937	55.9768	42.3565	39.2424	48.873	56.9367	41.4297	57.3969	62.3722	57.9836	47.7418	133.146	54.0022	53.0579	47.564	42.9714	32.6656
PER1	PER1	38.9317	19.9748	6.81951	33.8946	6.73391	4.08122	12.3483	2.79047	37.332	12.678	15.4648	40.1287	7.89138	15.0305	11.4197	15.2793	29.8979	6.17601	13.1162	8.3298	6.50161	7.89659	9.49337	9.04256
PER2	PER2	1.41096	1.07548	1.49357	2.24468	1.33386	1.04181	1.25972	1.82971	2.82353	1.68622	3.09635	1.84826	1.53612	1.97422	2.05403	0.516879	1.12559	1.62119	0.766715	2.0138	0.644582	0.564793	0.651298	0.993249
PER3	PER3	3.53938	3.47847	9.70201	9.16861	2.58268	2.55943	4.50795	4.39082	5.16309	4.125	4.88008	1.75327	9.54518	2.53344	5.55244	2.16219	4.12267	2.74466	9.35385	2.99319	1.85643	2.2451	1.66367	4.07161
PERP	PERP	8.57637	7.11613	34.4399	8.13615	2.53397	10.5259	7.68271	353.442	2.68917	8.55003	2.0344	14.9105	10.8379	14.182	44.118	19.0423	10.2487	2.33871	1.95171	0.394266	29.5598	18.0105	10.8262	11.0681
PES1	PES1	89.2093	62.7308	56.4726	38.9527	38.2864	38.2162	85.7876	39.2013	32.1599	23.0906	37.553	46.6937	95.0006	63.1672	24.0199	46.1539	49.8621	39.7913	88.6509	47.1814	125.865	51.882	36.4845	104.244
PET100	PET100	56.5728	56.7784	41.7869	31.6573	50.7194	51.1218	25.875	37.3869	51.4155	32.9543	46.3903	49.323	50.4421	20.0363	38.6699	37.7721	30.6233	26.5231	41.7605	23.7081	37.4616	32.7863	38.5523	29.4672
PET112	PET112	16.4823	18.4314	6.02181	9.62437	8.98282	15.7367	21.5002	17.9018	8.09212	7.89355	8.95511	8.52712	18.2097	11.8294	8.92931	15.5919	13.7667	9.60373	11.7337	19.842	11.0903	10.5486	3.52233	16.3345
PET117	PET117	14.8673	11.037	13.4194	5.75676	13.7105	10.391	9.82293	9.2684	5.44302	7.49435	5.9677	11.4747	19.1519	16.0474	13.0962	14.2279	25.8656	11.646	12.2815	7.42607	10.5651	22.4356	10.8751	13.604
PEX1	PEX1	9.07145	6.35677	4.41645	6.68565	2.18061	5.73675	6.37956	7.21014	4.87231	6.11664	8.64407	5.60884	7.8462	9.81525	8.72261	7.89217	11.6929	5.2349	15.8998	6.43425	5.4112	4.79107	3.744	10.7626
PEX10	PEX10	9.11986	31.276	19.4031	11.7798	10.5852	22.8016	21.5463	17.8813	7.38792	11.3747	5.7568	10.9678	14.8715	14.893	8.50521	16.5948	20.4198	9.9041	19.0144	13.4533	9.40794	15.1307	14.5326	12.7912
PEX11A	PEX11A	4.25697	4.52027	2.86911	2.92954	2.22787	3.3737	3.2736	3.71925	1.44091	3.175	2.60982	3.84666	2.66186	7.43736	6.48456	3.63716	8.63034	3.6349	2.05905	5.26333	4.12815	3.30794	2.93969	4.78942
PEX11B	PEX11B	25.4139	20.886	19.0459	16.3898	14.4365	25.5883	33.2403	16.521	15.6759	19.4649	18.5201	13.3184	23.1234	13.1307	15.8435	25.1947	40.3615	16.4286	12.1168	17.461	17.7678	16.0626	18.9163	49.0471
PEX11G	PEX11G	1.71945	2.98286	0.702499	1.21443	2.35409	2.45669	3.70401	2.408	2.96378	0.966544	1.7064	2.14218	2.84536	2.27281	3.54168	1.30268	3.27837	1.71462	2.70796	1.0381	2.23687	2.81759	2.14402	1.22569
PEX12	PEX12	3.88324	5.78949	2.17234	2.46418	2.94623	5.5256	4.66505	4.33243	2.43233	4.29928	2.38182	2.11332	6.53052	6.82797	3.43071	3.98725	9.79851	5.8502	6.80287	1.17495	3.07771	3.54827	4.50478	5.77737
PEX13	PEX13	7.68098	3.24674	7.24149	8.82139	4.99596	8.22376	8.11963	6.66754	3.96905	5.45755	4.43167	8.74738	6.15772	4.95422	8.70639	6.67856	6.59438	8.71893	5.32724	5.95037	3.81147	5.71493	6.73494	8.9825
PEX14	PEX14	16.258	16.038	15.6899	9.44674	11.6315	14.8157	16.0881	8.40461	10.0634	12.2303	11.3946	12.2676	15.1313	11.1315	9.36744	10.4896	11.0725	14.1874	15.3072	6.55903	10.392	7.44563	11.5689	10.3365
PEX16	PEX16	23.9759	12.207	20.218	11.5466	13.9431	25.0394	11.6413	16.8295	23.7682	20.2129	29.8782	15.309	14.0128	10.1625	15.8231	12.3847	8.73304	15.4165	26.307	15.4399	13.0988	12.1116	16.2095	12.794
PEX19	PEX19	36.7304	27.8022	14.9042	34.4605	20.7472	46.2075	40.9715	28.4901	15.9181	20.5909	20.7605	35.1573	50.9765	21.5187	21.1874	46.4102	57.482	32.5557	25.968	27.3156	31.1803	31.6684	32.9033	66.65
PEX2	PEX2	22.8029	44.3053	11.1921	26.0744	32.9534	41.3252	20.6607	53.7009	16.4172	27.9227	21.0732	26.3326	18.6576	30.2955	35.8192	20.7308	31.7517	25.5152	11.9438	41.9537	18.7138	25.9007	19.4104	51.3533
PEX26	PEX26	9.19341	6.91693	10.9722	16.6435	6.32621	6.00403	11.0126	6.82157	5.78376	5.93957	6.59699	12.5039	13.5458	10.5574	11.3395	9.95149	5.29782	10.7584	8.88982	8.69496	11.5085	14.9966	5.11634	18.8098
PEX3	PEX3	12.4792	12.2072	11.1313	8.02981	4.6877	5.37252	10.9122	14.007	6.74779	8.91763	7.87972	26.2344	5.51962	10.4251	8.48752	3.65802	15.2321	9.23592	9.36512	9.22112	5.8064	6.6892	7.76034	19.2133
PEX5	PEX5	26.5026	16.8059	11.8809	24.9444	10.6743	14.5741	18.3086	11.7654	10.494	14.7073	13.0269	17.2757	19.6922	11.6627	9.94868	10.3645	21.0974	12.8121	10.8161	17.2572	12.1141	14.8548	11.6246	13.1821
PEX6	PEX6	21.7696	17.2134	5.93205	5.90084	10.5257	29.3734	9.97786	10.0638	9.60018	19.3241	10.6814	4.76018	4.56149	15.3758	5.83476	17.1715	10.3925	11.5475	12.1855	9.57475	12.4014	13.5956	7.47401	11.8055
PEX7	PEX7	5.53068	6.03848	4.20521	3.31314	2.32883	2.15399	8.39647	7.5187	2.5512	3.26844	3.36446	8.11388	2.7323	5.58407	5.46993	4.63527	10.531	3.91116	2.51785	7.92087	5.74713	3.58436	4.26231	11.0525
PFAS	PFAS	30.4143	5.57439	9.6532	9.09082	8.61372	5.86193	15.286	7.73867	7.20708	7.72097	12.3773	9.61091	14.5947	14.1063	6.01078	10.8004	9.8009	7.38643	12.8056	9.97083	5.42865	9.58218	7.25119	33.4742
PFDN1	PFDN1	44.9548	76.2892	48.5396	36.3341	36.9933	47.3537	34.6296	63.7396	35.2425	34.001	33.7882	46.3668	61.3221	23.2609	43.7824	47.3899	43.3614	34.1566	67.9021	74.2116	48.2025	40.1012	43.7308	30.866
PFDN2	PFDN2	162.434	101.202	102.607	68.022	83.8971	140.442	146.112	56.0678	55.8855	58.6375	65.8829	113.408	147.683	46.9073	67.0023	184.563	172.319	100.758	67.0725	103.004	149.811	99.9852	93.564	165.04
PFDN4	PFDN4	93.2717	63.4371	70.5156	55.3516	23.1033	28.9951	68.8199	65.0717	20.3391	29.3583	22.0995	27.9952	91.7856	27.4548	99.3779	38.0707	42.7837	29.4534	28.7758	60.5798	59.7996	55.9382	37.1668	36.099
PFDN5	PFDN5	321.017	437.486	284.267	465.251	444.279	488.91	406.369	866.237	862.084	434.117	778.536	377.322	624.756	475.733	492.796	385.217	607.002	383.255	714.148	345.409	775.515	938.332	441.232	334.039
PFDN6	PFDN6	90.3052	170.397	68.0184	41.0885	94.1265	234.266	98.7282	61.0574	49.4687	113.474	65.4628	57.9141	211.841	69.5269	74.1039	140.431	93.0057	131.126	158.686	81.2503	115.57	122.005	89.7755	126.661
PFKFB2	PFKFB2	4.04585	7.22687	1.37481	4.92355	3.75313	7.89802	8.73077	14.9299	3.83684	2.96285	3.71713	5.86729	5.09322	5.71809	6.14782	10.5561	6.81375	3.70601	10.263	15.6589	2.25338	2.52794	3.95854	47.9497
PFKFB3	PFKFB3	15.2925	10.0002	24.6026	17.7238	15.1912	24.4318	7.62687	6.67083	13.2588	29.0356	17.235	33.8928	13.7985	15.0453	45.4311	21.3392	14.7595	26.3655	13.4568	25.8572	13.3587	26.6441	17.9562	13.3864
